"SUBMITTED_DATE","CASE_NO","NAME","ADDRESS","ADDRESS2","CITY","STATE","POSTAL_CODE","NBR_IMMIGRANTS","BEGIN_DATE","END_DATE","JOB_TITLE","DOL_DECISION_DATE","CERTIFIED_BEGIN_DATE","CERTIFIED_END_DATE","JOB_CODE","APPROVAL_STATUS","WAGE_RATE_1","RATE_PER_1","MAX_RATE_1","PART_TIME_1","CITY_1","STATE_1","PREVAILING_WAGE_1","WAGE_SOURCE_1","YR_SOURCE_PUB_1","OTHER_WAGE_SOURCE_1","WAGE_RATE_2","RATE_PER_2","MAX_RATE_2","PART_TIME_2","CITY_2","STATE_2","PREVAILING_WAGE_2","WAGE_SOURCE_2","YR_SOURCE_PUB_2","OTHER_WAGE_SOURCE_2"
2002-02-12 12:03:00,"I-02043-0016909","Hersha Hospitality Management, LP","148 Sheraton Drive, Box A","","New Cumberland","PA","17070     ","001","05/01/2002","04/30/2005","Hotel Manager","02/12/2002","05/01/2002","04/30/2005","187","Certified",48000.00000,"Year",,"N","New Cumberland","PA",45000.00000,"Other","2001","BLS","","","","","","","","","",""
2002-02-12 12:04:00,"I-02043-0016911","KEANE, INC.","10 PRESIDENTS LANDING","SUITE 210","MEDFORD","MA","02155     ","001","02/12/2002","04/25/2004","Programmer Analyst","02/12/2002","02/12/2002","04/25/2004","030","Certified",59800.00000,"Year",120000.00000,"N","Kalamazoo","MI",59800.00000,"Other","2001","OES","","","","","","","","","",""
2002-02-12 12:04:00,"I-02043-0016913","J P Morgan Chase & Co.","500 Stanton Christiana Road","","Newark","DE","19713     ","001","05/01/2002","05/01/2005","Financial Analyst","02/12/2002","05/01/2002","05/01/2005","050","Certified",55000.00000,"Year",,"N","New York","NY",43764.00000,"Other","2001","KPA Financial Services Salary Survey","","","","","","","","","",""
2002-02-12 12:04:00,"I-02036-0012025","Hewlett Packard Company","1266 Kifer Road","MS 3009","Sunnyvale","CA","94086     ","020","03/01/2002","03/01/2005","Engineer","02/12/2002","03/01/2002","03/01/2005","003","Certified",4762.00000,"Month",9583.00000,"N","Cupertino","CA",5012.00000,"Other","2002","OES SOC WAGE SURVEY","","","","","","","","","",""
2002-02-12 12:05:00,"I-02043-0016915","Electronic Data Systems","5400 Legacy Drive","H3-2A-59","Plano","TX","75024     ","001","06/10/2002","03/01/2004","Systems Administrator Advanced","02/12/2002","06/10/2002","03/01/2004","030","Certified",71940.00000,"Year",,"N","Fort Worth","TX",61300.00000,"Other","2001","Watson Wyatt Survey","","","","","","","","","",""
2002-02-12 12:06:00,"I-02036-0012099","Hewlett Packard Company","1266 Kifer Road","MS 3009","Sunnyvale","CA","94086     ","020","03/01/2002","03/01/2005","Hardware Design Engineer","02/12/2002","03/01/2002","03/01/2005","003","Certified",7946.00000,"Month",10700.00000,"N","Cupertino","CA",8364.00000,"Other","2002","OES SOC WAGE SURVEY","","","","","","","","","",""
2002-02-12 12:07:00,"I-02036-0012103","Hewlett Packard Company","1266 Kifer Road","MS 3009","Sunnyvale","CA","94086     ","020","03/01/2002","03/01/2005","Hardware Engineer Scientist","02/12/2002","03/01/2002","03/01/2005","003","Certified",7946.00000,"Month",13000.00000,"N","Cupertino","CA",8364.00000,"Other","2002","OES SOC WAGE SURVEY","","","","","","","","","",""
2002-02-12 12:07:00,"I-02043-0016917","Madison Home Mortgage Corp.","3159 Route 9","","Old Bridge","NJ","08857     ","001","03/04/2002","03/03/2005","Systems Analyst","02/12/2002","03/04/2002","03/03/2005","030","Certified",24.63000,"Hour",,"Y","Old Bridge","NJ",24.63000,"Other","2002","OES Online Wage Survey","","","","","","","","","",""
2002-02-12 12:07:00,"I-02043-0016919","CHEN & FAN Accountancy Corp","2201 Walnut Ave., Ste. 110","","Fremont","CA","94538     ","001","07/01/2002","06/30/2005","Accountant","02/12/2002","07/01/2002","06/30/2005","160","Certified",34284.00000,"Year",37000.00000,"N","Fremont","CA",36088.00000,"Other","2002","OES","","","","","","","","","",""
2002-02-12 12:07:00,"I-02039-0014523","DANBURY HOSPITAL","24 HOSPITAL AVENUE","","DANBURY","CT","06810     ","005","07/01/2002","06/30/2004","PHYSICIAN IN A POST GRADUATE TRAINING PROGRAM","02/12/2002","07/01/2002","06/30/2004","070","Certified",42058.00000,"Year",42058.00000,"N","DANBURY","CT",40949.00000,"Other","2001","AAMC SURVEY OF HOUSESTAFF STIPENDS, BENEFITS AND FUNDING","","","","","","","","","",""
2002-02-12 12:09:00,"I-02043-0016923","KEANE, INC.","10 PRESIDENTS LANDING","SUITE 210","MEDFORD","MA","02155     ","001","02/12/2002","04/25/2004","PROGRAMMER ANALYST","02/12/2002","02/12/2002","04/25/2004","030","Certified",64792.00000,"Year",120000.00000,"N","DETROIT","MI",64792.00000,"Other","2001","OES","","","","","","","","","",""
2002-02-12 12:09:00,"I-02043-0016927","Travelers and Immigrats Aid/Chicago Connections","208 S. LaSalle Street","Suite 1818","Chicago","IL","60604     ","002","05/01/2002","05/01/2005","Supervisor Social Services Agency","02/12/2002","05/01/2002","05/01/2005","099","Certified",30000.00000,"Year",,"N","Chicago","IL",29349.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-02-12 12:11:00,"I-02043-0016929","Globalstar, L.P.","3200 Zanker Road","MS-GS-09","San Jose","CA","95134     ","001","05/27/2002","05/26/2005","Senior System Engineer","02/12/2002","05/27/2002","05/26/2005","039","Certified",80000.00000,"Year",,"N","San Jose","CA",79862.20000,"Other","2001","2001-2002 Watson Wyatt Survey","","","","","","","","","",""
2002-02-12 12:13:00,"I-02043-0016931","H. S. Crocker Co., Inc.","12100 Smith Drive","","Huntley","IL","60142     ","001","02/18/2002","02/17/2005","Information Technologies Specialist","02/12/2002","02/18/2002","02/17/2005","039","Certified",42000.00000,"Year",,"N","Huntley","IL",33571.00000,"Other","2002","OES/SOC","","","","","","","","","",""
2002-02-12 12:13:00,"I-02043-0016933","Duke Energy Corporation","5400 Westheimer Court","Room 9B50","Houston","TX","77215     ","001","04/22/2002","04/22/2005","Financial Analyst","02/12/2002","04/22/2002","04/22/2005","050","Certified",90000.00000,"Year",,"N","Houston","TX",61400.00000,"Other","2002","Watson Wyatt Data Services","","","","","","","","","",""
2002-02-12 12:14:00,"I-02043-0016935","Georgia Institute of Technology","955 Fowler Street","","Atlanta","GA","30332-0435","001","02/12/2002","02/11/2005","Research Scientist","02/12/2002","02/12/2002","02/11/2005","238","Certified",50000.00000,"Year",,"N","Atlanta","GA",17638.00000,"Other","2002","OES Wage Survey","","","","","","","","","",""
2002-02-12 12:14:00,"I-02043-0016937","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","015","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","ANAHEIM","CA",43347.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 12:16:00,"I-02043-0016939","EnterWeb LLC","100 E. Meeting St.","","Morganton","NC","28655     ","001","03/01/2002","02/28/2005","Programmer-Analyst","02/12/2002","03/01/2002","02/28/2005","030","Certified",44449.00000,"Year",,"N","Morganton","NC",31928.00000,"Other","2002","DOL FLC online wage library","","","","","","","","","",""
2002-02-12 12:16:00,"I-02043-0016941","MacGregor Energy Services, Inc.","3131 West Alabama","Suite 311","Houston","TX","77098     ","001","03/01/2002","02/28/2003","Electrical Engineer","02/12/2002","03/01/2002","02/28/2003","003","Certified",81.25000,"Hour",,"N","Sabine Pass","TX",33.69000,"Other","2002","OES/SOC Database","","","","","","","","","",""
2002-02-12 12:20:00,"I-02043-0016943","International Federation of Accountants","535 Fifth Avenue","26th Floor","New York","NY","10017     ","001","04/01/2002","04/01/2005","Technical Director","02/12/2002","04/01/2002","04/01/2005","189","Certified",125000.00000,"Year",,"N","New York","NY",125632.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:20:00,"I-02043-0016945","Celltech R&D, Inc.","1631 220th St. SE","","Bothell","WA","98021     ","001","04/01/2002","03/31/2005","Computational Scientist - Informatics","02/12/2002","04/01/2002","03/31/2005","030","Certified",74200.00000,"Year",,"N","Bothell","WA",52083.00000,"Other","2002","FLC Online Wage Library","","","","","","","","","",""
2002-02-12 12:20:00,"I-02043-0016949","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","005","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",66000.00000,"Year",100000.00000,"N","ANAHEIM","CA",64667.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 12:21:00,"I-02043-0016951","ImpSat USA, Inc.","2040 N. Dixie Highway","","Wilton Manors","FL","33305     ","001","05/20/2002","05/19/2005","Electronic Engineer - Teleport Operation Manager","02/12/2002","05/20/2002","05/19/2005","003","Certified",67000.00000,"Year",,"N","Wilton Manors","FL",64917.00000,"Other","2002","ETA LCA DATA CENTER","","","","","","","","","",""
2002-02-12 12:21:00,"I-02043-0016953","Duke University and Medical Center","300 Alexander Avenue","","Durham","NC","27705     ","001","04/01/2002","03/31/2005","Research Associate  (2002-01-1526)","02/12/2002","04/01/2002","03/31/2005","090","Certified",32000.00000,"Year",,"N","Research Triangle Area","NC",29723.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:25:00,"I-02043-0016955","Harvard University","1350 Massachusetts Avenue","Holyoke Center, Room 864","Cambridge","MA","02138     ","001","05/03/2002","05/01/2005","Research Fellow","02/12/2002","05/03/2002","05/01/2005","090","Certified",35000.00000,"Year",37342.00000,"N","Boston","MA",29058.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:28:00,"I-02043-0016957","Brigham and Women's Hospital","Partners International Office","101 Merrimac Street, 4th Floor","Boston","MA","02114     ","001","06/01/2002","05/31/2005","Research Fellow Neurology","02/12/2002","06/01/2002","05/31/2005","079","Certified",35000.00000,"Year",,"N","Boston","MA",27290.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:28:00,"I-02043-0016959","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","015","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","ANAHEIM","CA",39499.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 12:30:00,"I-02043-0016961","George Weston Bakeries Inc","55 Paradise Lane","","Bay Shore","NY","11706     ","001","04/05/2002","04/05/2004","Lead Technical Analyst","02/12/2002","04/05/2002","04/05/2004","030","Certified",68900.00000,"Year",,"N","Hauppauge","NY",68200.00000,"Other","2001","Watson Wyatt Data Services","","","","","","","","","",""
2002-02-12 12:31:00,"I-02043-0016963","Guajado Magbag Chiropractic","7048 B Lawndale","","Houston","TX","77023     ","001","03/15/2002","03/15/2005","Chiropractor","02/12/2002","03/15/2002","03/15/2005","079","Certified",60000.00000,"Year",,"N","Houston","TX",58219.00000,"Other","2002","ERI Salary Assessor","","","","","","","","","",""
2002-02-12 12:31:00,"I-02043-0016965","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","005","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",69000.00000,"Year",100000.00000,"N","ANAHEIM","CA",67350.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 12:34:00,"I-02043-0016967","QUANTUM ENTERPRISES INC","195 HIGHLAND AVENUE","2ND FLOOR","KEARNY","NJ","07032     ","001","02/12/2002","02/12/2005","PROGRAMMER ANALYST","02/12/2002","02/12/2002","02/12/2005","030","Certified",19.23000,"Hour",,"N","KEARNY","NJ",18.62000,"Other","2002","OES","","","","","","","","","",""
2002-02-12 12:34:00,"I-02043-0016969","Beers Skanska, Inc.","70 Ellis Street, NE","","Atlanta","GA","30303     ","001","02/12/2002","10/01/2004","Construction Estimator","02/12/2002","02/12/2002","10/01/2004","182","Certified",54000.00000,"Year",,"N","Atlanta","GA",54808.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:35:00,"I-02043-0016971","University of Colorado at Boulder","123UCB","","Boulder","CO","80309-0123","001","04/01/2002","03/31/2005","Researcher","02/12/2002","04/01/2002","03/31/2005","090","Certified",39204.00000,"Year",,"N","Boulder","CO",35089.60000,"SESA","","","","","","","","","","","",""
2002-02-12 12:36:00,"I-02043-0016973","ImpSat USA, Inc.","2040 N. Dixie Highway","","Wilton Manors","FL","33305     ","001","05/01/2002","04/30/2005","Management Analyst","02/12/2002","05/01/2002","04/30/2005","161","Certified",63000.00000,"Year",,"N","Wilton Manors","FL",55016.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:37:00,"I-02043-0016975","Rizzo Consulting, Inc.","1059 Sherwood Drive","","Wheeling ","IL","60090     ","005","06/01/2002","06/01/2005","Associate RF Engineer","02/12/2002","06/01/2002","06/01/2005","007","Certified",55000.00000,"Year",,"N","Wheeling","IL",35006.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-02-12 12:39:00,"I-02043-0016977","Sundance Rehab Corp.","518-A Route 30 East","","Irwin","PA","15642     ","010","02/26/2002","02/25/2005","Physical Therapist","02/12/2002","02/26/2002","02/25/2005","076","Certified",47285.00000,"Year",,"N","Bayville","NJ",47285.00000,"Other","2002","Occupational Employment Stats","","","","","","","","","",""
2002-02-12 12:40:00,"I-02043-0016979","Freese and Nichols, Inc.","4055 International Plaza, Suite 200","","Fort Worth","TX","76180-4895","002","03/16/2002","03/15/2005","Engineering Intern II","02/12/2002","03/16/2002","03/15/2005","005","Certified",45500.00000,"Year",,"N","Fort Worth","TX",36338.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:43:00,"I-02043-0016981","Cap Gemini Ernst & Young US LLC","233 South Wacker Drive","Suite 1400","Chicago","IL","60606     ","001","07/01/2002","07/01/2005","Senior Consultant","02/12/2002","07/01/2002","07/01/2005","030","Certified",87000.00000,"Year",,"N","Bellevue","WA",84490.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:45:00,"I-02043-0016983","Berlex Laboratories, Inc.","340 Changebridge Road","PO Box 1000","Montville","NJ","07045-1000","001","03/15/2002","03/14/2005","Research Scientist","02/12/2002","03/15/2002","03/14/2005","049","Certified",87740.00000,"Year",,"N","Montville","NJ",60674.00000,"Other","2002","OES ALC Online Wage Library","","","","","","","","","",""
2002-02-12 12:45:00,"I-02043-0016985","Webject Systems, Inc.","16 Central Square, Suite 2","","Bridgewater","MA","02324-2546","004","02/12/2002","02/12/2005","Programmer Analyst","02/12/2002","02/12/2002","02/12/2005","030","Certified",46322.00000,"Year",75005.00000,"N","Bridgewater","MA",46322.00000,"Other","2002","Online Wage Library OES/SOC","","","","","","","","","",""
2002-02-12 12:45:00,"I-02043-0016987","ANDEL JEWELRY LLC","31-00 47TH AVENUE","","LONG ISLAND CITY","NY","11101     ","001","02/26/2002","02/26/2005","HUMAN RESOURCE ADMINISTRATOR ","02/12/2002","02/26/2002","02/26/2005","166","Certified",40000.00000,"Year",,"N","LONG ISLAND CITY","NY",39499.00000,"Other","2002","OES/SOC DATABASE","","","","","","","","","",""
2002-02-12 12:45:00,"I-02043-0016989","ProQuest Information and Learning","300 North Zeeb Road","","Ann Arbor","MI","48103     ","005","04/02/2002","04/02/2005","System Analyst","02/12/2002","04/02/2002","04/02/2005","030","Certified",49098.00000,"Year",70000.00000,"N","Ann Arbor","MI",49098.00000,"Other","2001","ERI Salary Assessor","","","","","","","","","",""
2002-02-12 12:46:00,"I-02043-0016991","Logistic Solutions Inc","200 Centennial Avenue","Suite 209","piscataway","NJ","08854     ","001","04/14/2002","04/13/2005","Software Engineer","02/12/2002","04/14/2002","04/13/2005","030","Certified",47405.00000,"Year",60000.00000,"N","Piscataway","NJ",49100.00000,"Other","2001","Watson Wyatt Data Service","47405","Year","60000","N","Portland","OR","49400","Other","2001","watson wyatt data service"
2002-02-12 12:47:00,"I-02043-0016993","ITRS AMERICA, INC.","1180 Avenue of The Americas","Suite 1438 ","New York","NY","10036     ","001","07/26/2002","01/11/2003","Senior Vice President","02/12/2002","07/26/2002","01/11/2003","189","Certified",86000.00000,"Year",,"N","New York","NY",56638.00000,"Other","2002","OES WAGE DATA","","","","","","","","","",""
2002-02-12 12:52:00,"I-02043-0016997","First American National Lenders Advantage","1801 Lakepointe Drive","Suite 111","Lewisville","TX","75057     ","001","03/01/2002","03/01/2005","Title Computer support Specialist","02/12/2002","03/01/2002","03/01/2005","033","Certified",29120.00000,"Year",,"N","Lewisville","TX",26208.00000,"Other","2002","OES/COS Wage Data","","","","","","","","","",""
2002-02-12 12:54:00,"I-02042-0015953","TMP Worldwide eResources America, Inc.","9119 Corporate Lake Drive","Suite 200","Tampa","FL","33634     ","001","03/01/2002","03/01/2005","Recruitment Specialist","02/12/2002","03/01/2002","03/01/2005","166","Certified",35000.00000,"Year",35000.00000,"N","Washington","DC",28350.00000,"Other","2002","OES Wage Data Survey","","","","","","","","","",""
2002-02-12 12:55:00,"I-02043-0016999","Bell South Leasing","1125 East Campbell Road","Suite IS-113","Richardson","TX","75081     ","001","03/31/2002","03/30/2005","Analyst","02/12/2002","03/31/2002","03/30/2005","030","Certified",65650.00000,"Year",,"N","Richardson","TX",51294.00000,"Other","2001","Economic Research Institute","","","","","","","","","",""
2002-02-12 12:55:00,"I-02043-0017001","PEAK INFORMATION TECHNOLOGY","200 MIDDLESEX ESSEX TURNPIKE","SUITE 306 G/H","ISELIN","NJ","08830     ","001","02/15/2002","02/15/2005","PROGRAMMER ANALYST","02/12/2002","02/15/2002","02/15/2005","030","Certified",46075.00000,"Year",,"N","ISELIN","NJ",46075.00000,"Other","2002","ROBERT HALF INTERNATIONAL","","","","","","","","","",""
2002-02-12 12:57:00,"I-02043-0017003","Best Buy Co., Inc.","7075 Flying Cloud Drive","","Eden Prairie","MN","55344     ","010","03/15/2002","03/15/2005","Sr. Programmer Analyst","02/12/2002","03/15/2002","03/15/2005","030","Certified",53000.00000,"Year",83000.00000,"N","Eden Prairie","MN",55619.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:57:00,"I-02043-0017005","Danro Corporation","333 Clay Street, Suite 4150","","Houston","TX","77002     ","001","03/01/2002","01/01/2003","Staff Accountant","02/12/2002","03/01/2002","01/01/2003","160","Certified",32000.00000,"Year",,"N","Houston","TX",33509.00000,"Other","2002","OES SOC Wage Data Code 13-2011","","","","","","","","","",""
